label,label_name,video_group,left_knee_angle,right_knee_angle,avg_knee_angle,knee_angle_diff,left_hip_angle,right_hip_angle,avg_hip_angle,hip_angle_diff,left_trunk_angle,right_trunk_angle,avg_trunk_angle,left_ankle_angle,right_ankle_angle,avg_ankle_angle,spine_lean_angle,left_elbow_angle,right_elbow_angle,left_hip_knee_y_diff,right_hip_knee_y_diff,avg_hip_knee_y_diff,hip_below_knee,left_knee_toe_x_diff,right_knee_toe_x_diff,avg_knee_toe_x_diff,knee_ankle_width_ratio,shoulder_hip_width_ratio,stance_width,hip_y_symmetry,shoulder_y_symmetry,knee_y_symmetry,ankle_y_symmetry,nose_rel_x,nose_rel_y,l_shoulder_rel_x,l_shoulder_rel_y,r_shoulder_rel_x,r_shoulder_rel_y,l_hip_rel_x,l_hip_rel_y,r_hip_rel_x,r_hip_rel_y,l_knee_rel_x,l_knee_rel_y,r_knee_rel_x,r_knee_rel_y,l_ankle_rel_x,l_ankle_rel_y,r_ankle_rel_x,r_ankle_rel_y,l_foot_rel_x,l_foot_rel_y,r_foot_rel_x,r_foot_rel_y,body_height_range,score_knee_depth,score_knee_symmetry,score_knee_valgus,score_spine_upright,score_hip_hinge,score_body_symmetry,form_score,source_file
0,bad_form,squat_2,177.7123999463979,176.44712622283993,177.07976308461892,1.265273723557982,178.2097062021901,173.62682009465158,175.91826314842083,4.582886107538513,178.07730716515732,174.2200642464669,176.1486857058121,151.70858197496128,126.29942495162338,139.00400346329232,1.868331433278237,15.950736222846766,24.747132437498347,-0.21406054496765137,-0.20405250787734985,-0.2090565264225006,0.0,0.034060537815093994,0.04323199391365051,0.03864626586437225,1.0511725658127595,1.812134802496318,0.051583170890808105,0.010536670684814453,0.004024416208267212,0.020544707775115967,0.024179041385650635,-0.07721774280071259,-0.3615705966949463,0.03701449930667877,-0.32480767369270325,-0.058073803782463074,-0.32078325748443604,0.026236042380332947,0.0052683353424072266,-0.026236042380332947,-0.0052683353424072266,0.02583955228328705,0.2193288803100586,-0.028384312987327576,0.19878417253494263,0.03363047540187836,0.4269503951072693,-0.01795269548892975,0.40277135372161865,-0.008220985531806946,0.5122402906417847,-0.07161630690097809,0.44658493995666504,0.7885209918022156,0.81,14.53,15.75,19.38,0.41,8.54,59.414,squat_2_frame_00375.jpg
0,bad_form,squat_2,176.77026698870444,177.8285033407713,177.29938516473788,1.0582363520668707,176.7953664160422,173.68267119715492,175.23901880659855,3.1126952188872963,177.71395643804578,173.33159390210486,175.5227751700753,152.61400968854372,133.7525812561146,143.18329547232918,2.0779628811970547,15.137249604986089,16.82733449025081,-0.2222040891647339,-0.21798402070999146,-0.22009405493736267,0.0,0.02732747793197632,0.04151073098182678,0.03441910445690155,0.9011529389855738,1.9128588062672127,0.06215295195579529,0.012910425662994385,0.007245659828186035,0.017130494117736816,0.024433135986328125,-0.07591785490512848,-0.3598981201648712,0.039714232087135315,-0.32293644547462463,-0.06288574635982513,-0.3156907856464386,0.026817992329597473,0.006455212831497192,-0.026817992329597473,-0.006455212831497192,0.030496999621391296,0.22865930199623108,-0.025513216853141785,0.21152880787849426,0.04490728676319122,0.4270118772983551,-0.017245665192604065,0.402578741312027,0.003169521689414978,0.5242737829685211,-0.06702394783496857,0.4545495808124542,0.7869099974632263,0.75,14.6,11.46,19.31,0.48,7.98,54.583,squat_2_frame_00390.jpg
0,bad_form,squat_2,178.65383752872935,178.29323218957052,178.47353485914994,0.3606053391588375,176.4353734056676,173.5495580194081,174.99246571253786,2.885815386259509,177.8292930028729,173.62202336267683,175.72565818277485,152.88479655898482,134.69692738843494,143.79086197370987,2.0622508631322454,13.975975985197696,20.651477770743583,-0.223849356174469,-0.20887643098831177,-0.21636289358139038,0.0,0.033271849155426025,0.040125489234924316,0.03669866919517517,0.9444661873415146,1.9649006532470932,0.05959072709083557,0.009689629077911377,0.0008592009544372559,0.024662554264068604,0.012982547283172607,-0.07833497226238251,-0.3705522418022156,0.037645623087882996,-0.33039459586143494,-0.061408862471580505,-0.3295353949069977,0.025205478072166443,0.0048448145389556885,-0.025205478072166443,-0.0048448145389556885,0.030782535672187805,0.22869417071342468,-0.02549983561038971,0.20403161644935608,0.03945641219615936,0.4117695987224579,-0.02013431489467621,0.3987870514392853,-0.00248931348323822,0.5042529404163361,-0.06562532484531403,0.44635650515556335,0.7823218405246735,0.42,14.86,12.7,19.31,0.5,8.95,56.746,squat_2_frame_00395.jpg
0,bad_form,squat_2,178.2232517819004,179.18392588765846,178.70358883477942,0.9606741057580734,177.25495296945655,173.9766602838983,175.61580662667743,3.278292685558256,178.34066825691832,173.0743503157147,175.7075092863165,159.02813319187018,136.88647676173315,147.95730497680165,2.597044812818527,15.206205951557271,10.663671287698936,-0.2327163815498352,-0.2144700288772583,-0.22359320521354675,0.0,0.017115235328674316,0.04452452063560486,0.030819877982139587,0.8513127286946417,1.8827507851103993,0.06343859434127808,0.001872420310974121,0.009188234806060791,0.020118772983551025,0.02892082929611206,-0.08118274807929993,-0.3578364849090576,0.035338401794433594,-0.320482075214386,-0.06399461627006531,-0.3112938404083252,0.026379257440567017,0.0009362101554870605,-0.026379257440567017,-0.0009362101554870605,0.030979275703430176,0.23365259170532227,-0.023027658462524414,0.21353381872177124,0.04102566838264465,0.4341067671775818,-0.022412925958633423,0.4051859378814697,0.01386404037475586,0.5172364115715027,-0.06755217909812927,0.45371919870376587,0.7919432520866394,0.36,14.64,10.04,19.13,0.44,8.89,53.504,squat_2_frame_00400.jpg
0,bad_form,squat_2,177.26994270916654,177.14946311838554,177.20970291377603,0.12047959078100234,175.24865583354733,175.4311047225181,175.33988027803272,0.18244888897078226,177.26230935246403,175.03397280991638,176.1481410811902,151.29148555610269,131.95612649601932,141.623806026061,1.0654290198254885,15.300186352087824,28.780366217400143,-0.22229641675949097,-0.21367430686950684,-0.2179853618144989,0.0,0.022548049688339233,0.039549559354782104,0.03104880452156067,0.9170178024060085,1.7667498438378826,0.06721857190132141,0.011211395263671875,0.0009357929229736328,0.019833505153656006,0.026524007320404053,-0.07378096878528595,-0.3602074980735779,0.042816296219825745,-0.3174271285533905,-0.05464036762714386,-0.31836292147636414,0.027580276131629944,0.0056056976318359375,-0.027580276131629944,-0.0056056976318359375,0.035503730177879333,0.2279021143913269,-0.026137813925743103,0.2080686092376709,0.05153645575046539,0.4211188554763794,-0.015682116150856018,0.39459484815597534,0.0129556804895401,0.5079381465911865,-0.06568737328052521,0.44489485025405884,0.7813263535499573,0.78,14.95,11.91,19.64,0.47,8.79,56.541,squat_2_frame_00405.jpg
0,bad_form,squat_2,175.43461623646164,174.01836811118284,174.72649217382224,1.4162481252787984,177.00201175527175,174.08943347022256,175.54572261274717,2.912578285049193,177.28769770548251,175.66789679796537,176.47779725172393,155.2419009763119,134.32679307147288,144.7843470238924,0.8024767239699663,18.742024921927978,20.780311863927565,-0.22518593072891235,-0.20297610759735107,-0.2140810191631317,0.0,0.012149930000305176,0.034541815519332886,0.02334587275981903,0.9672720066634284,1.6552877446030614,0.0653400719165802,0.00972813367843628,0.006624236702919006,0.03193795680999756,0.03768110275268555,-0.07639412581920624,-0.3466651141643524,0.04238234460353851,-0.2996830493211746,-0.050870344042778015,-0.30630728602409363,0.028167620301246643,0.00486406683921814,-0.028167620301246643,-0.00486406683921814,0.029384717345237732,0.2300499975681305,-0.033817872405052185,0.19811204075813293,0.04629872739315033,0.42901334166526794,-0.01904134452342987,0.3913322389125824,0.017234787344932556,0.5093377530574799,-0.06835968792438507,0.4474777281284332,0.7756784558296204,1.46,14.47,13.35,19.73,0.45,8.36,57.827,squat_2_frame_00410.jpg
0,bad_form,squat_2,176.41292405407557,174.86726516510475,175.64009460959016,1.54565888897082,176.7030299093102,175.37280019781423,176.03791505356222,1.3302297114959742,177.41284442764663,176.45708470669155,176.9349645671691,156.66496768403576,128.29834495571362,142.48165631987467,0.4252940482878904,8.863835384497932,30.62316567425394,-0.22668242454528809,-0.2124214768409729,-0.2195519506931305,0.0,0.02055928111076355,0.04268151521682739,0.03162039816379547,0.9833102311562434,1.5888171144852121,0.06417140364646912,0.01074439287185669,0.0013982802629470825,0.025005340576171875,0.026782751083374023,-0.0726257711648941,-0.3608878552913666,0.042241379618644714,-0.3136761784553528,-0.046887800097465515,-0.3122778981924057,0.028048411011695862,0.005372196435928345,-0.028048411011695862,-0.005372196435928345,0.030960693955421448,0.23205462098121643,-0.032140687108039856,0.20704928040504456,0.044998928904533386,0.41869041323661804,-0.01917247474193573,0.391907662153244,0.010401412844657898,0.5190163552761078,-0.07482220232486725,0.44257065653800964,0.7795782685279846,1.21,14.42,13.81,19.86,0.4,8.79,58.481,squat_2_frame_00415.jpg
0,bad_form,squat_2,175.36691500120668,177.8504398068093,176.608677404008,2.4835248056026273,178.50904488520356,171.17129376500804,174.84016932510582,7.33775112019552,179.4455434172005,172.97089071094595,176.2082170640732,156.637477011089,141.66343421568553,149.15045561338727,3.6038335202073744,146.9897632668825,90.68177662707512,-0.22208940982818604,-0.20703214406967163,-0.21456077694892883,0.0,0.023615151643753052,0.045206934213638306,0.03441104292869568,0.8506632663870196,1.5763029978088943,0.07167911529541016,0.007920920848846436,0.003308206796646118,0.02297818660736084,0.037485361099243164,-0.07876141369342804,-0.3431187868118286,0.027907714247703552,-0.296029269695282,-0.06498841941356659,-0.29272106289863586,0.02946595847606659,0.003960460424423218,-0.02946595847606659,-0.003960460424423218,0.024969205260276794,0.22604987025260925,-0.03600643575191498,0.2030716836452484,0.036599621176719666,0.41859790682792664,-0.03507949411869049,0.38111254572868347,0.0013540536165237427,0.5159666240215302,-0.08121336996555328,0.4400915205478668,0.7617166936397552,0.94,14.07,10.02,18.8,0.52,8.88,53.221,squat_2_frame_00420.jpg
0,bad_form,squat_2,175.9471397110514,174.68193789735273,175.31453880420207,1.265201813698667,179.2947751484715,170.57283353763714,174.9338043430543,8.721941610834364,179.527403493915,172.5139403555095,176.02067192471225,160.9617830832827,135.03504013501524,147.99841160914897,3.7294505629913792,166.06645022655195,170.01366493295262,-0.21255797147750854,-0.19695347547531128,-0.2047557234764099,0.0,0.011578917503356934,0.04038971662521362,0.02598431706428528,0.9389808094688864,1.6796750311975084,0.07069891691207886,0.002530813217163086,0.002442270517349243,0.01813530921936035,0.0192718505859375,-0.07198059558868408,-0.34502312541007996,0.028982937335968018,-0.29520097374916077,-0.06762659549713135,-0.29764324426651,0.02875789999961853,0.001265406608581543,-0.02875789999961853,-0.001265406608581543,0.030922800302505493,0.2138233780860901,-0.03546306490898132,0.19568806886672974,0.04638132452964783,0.40526336431503296,-0.02431759238243103,0.38599151372909546,0.01934388279914856,0.5104627013206482,-0.07585278153419495,0.44401806592941284,0.7502864897251129,1.3,14.53,12.54,18.76,0.51,9.5,57.136,squat_2_frame_00425.jpg
1,good_form,squat_21,163.18627617328605,160.03837112301196,161.61232364814902,3.1479050502740904,163.7080016526973,161.30671675409806,162.5073592033977,2.4012848985992434,176.3866847818842,176.07059902762808,176.22864190475616,160.77128420335157,158.33489271603844,159.553088459695,0.1339404695468473,78.3918443086871,23.167087521804657,-0.19211798906326294,-0.18782693147659302,-0.18997246026992798,0.0,0.0007157623767852783,-0.005014657974243164,-0.002149447798728943,1.3262350505440097,1.5572871120423515,0.12897661328315735,0.0028551816940307617,0.0017094910144805908,0.007146239280700684,0.0015586614608764648,-0.003415808081626892,-0.38582533597946167,0.06008942425251007,-0.33371469378471375,-0.061645686626434326,-0.33200520277023315,0.039085134863853455,0.0014275908470153809,-0.039085134863853455,-0.0014275908470153809,0.08239080011844635,0.19354557991027832,-0.08866383135318756,0.18639934062957764,0.06412537395954132,0.4479188919067383,-0.06485123932361603,0.44947755336761475,0.08167503774166107,0.512906551361084,-0.0836491733789444,0.5130001306533813,0.8353028893470764,5.11,13.82,20.0,19.96,1.75,9.54,70.175,squat_21_frame_00030.jpg
1,good_form,squat_21,155.68838587662464,152.82369880518382,154.25604234090423,2.8646870714408124,157.54436963584126,156.8879720907677,157.21617086330448,0.6563975450735597,175.7135119372885,176.1641551195257,175.9388335284071,160.65557319562714,163.6254286832183,162.14050093942274,0.2080439741192678,5.669870219248894,25.881387039530804,-0.16443940997123718,-0.16076213121414185,-0.16260077059268951,0.0,0.010439276695251465,-0.025295734405517578,-0.007428228855133057,1.474474261067071,1.582858660813547,0.12925949692726135,0.0009537637233734131,0.002270512282848358,0.002723515033721924,0.002774059772491455,0.00220644474029541,-0.39247073233127594,0.0647263377904892,-0.33040937036275864,-0.06231860816478729,-0.332679882645607,0.040130987763404846,-0.00047688186168670654,-0.040130987763404846,0.00047688186168670654,0.09416376054286957,0.16396252810955048,-0.09642751514911652,0.16123901307582855,0.0677148848772049,0.41068582236766815,-0.06154461205005646,0.4134598821401596,0.0837244838476181,0.47885607182979584,-0.07113178074359894,0.4776969403028488,0.8059306144714355,7.15,13.93,20.0,19.93,2.28,9.68,72.963,squat_21_frame_00035.jpg
1,good_form,squat_21,149.02925525467325,145.48152242374377,147.2553888392085,3.5477328309294762,151.34065530030597,149.73865195157381,150.53965362593988,1.602003348732154,175.7494028664957,175.26180345531918,175.50560316090744,164.3981840534367,155.54910342556252,159.9736437394996,0.1654882404845102,24.981663142984427,128.51498404454597,-0.13089519739151,-0.1235876977443695,-0.12724144756793976,0.0,0.018461883068084717,-0.02351708710193634,-0.0025276020169258118,1.5340439750809576,1.6508243921398478,0.1286001056432724,0.0030042827129364014,0.014808684587478638,0.0043032169342041016,0.003643810749053955,0.0021263137459754944,-0.39110173285007477,0.06406352669000626,-0.33542700111866,-0.0659584030508995,-0.32061831653118134,0.03938040882349014,-0.0015021413564682007,-0.03938040882349014,0.0015021413564682007,0.09883881360292435,0.1293930560350418,-0.09844093769788742,0.1250898391008377,0.07048273831605911,0.3767959624528885,-0.05811736732721329,0.38043977320194244,0.08037693053483963,0.4389125257730484,-0.07492385059595108,0.4411679059267044,0.7715415060520172,9.1,13.67,20.0,19.94,2.95,8.22,73.875,squat_21_frame_00040.jpg
1,good_form,squat_21,139.16445153062088,133.9442601062888,136.55435581845484,5.220191424332086,142.20066313321198,139.38630645335178,140.7934847932819,2.8143566798601967,175.30127710892666,176.07260483489077,175.6869409719087,157.90383620414394,158.36307017341218,158.13345318877805,0.35474108853363273,38.59469722554835,11.262789198710609,-0.09267628192901611,-0.08391422033309937,-0.08829525113105774,0.0,0.017900526523590088,-0.02768847346305847,-0.004893973469734192,1.577414079421735,1.6191770908017358,0.12783893942832947,0.0035602450370788574,0.0017371177673339844,0.005201816558837891,0.00012439489364624023,-0.0002215951681137085,-0.43974193930625916,0.06566539406776428,-0.32389333844184875,-0.06164386868476868,-0.32563045620918274,0.0393124520778656,-0.0017801225185394287,-0.0393124520778656,0.0017801225185394287,0.09977385401725769,0.09089615941047668,-0.10188266634941101,0.0856943428516388,0.06684187054634094,0.33405277132987976,-0.060997068881988525,0.334177166223526,0.0818733274936676,0.39270809292793274,-0.07419419288635254,0.39478644728660583,0.7739191055297852,12.07,13.04,20.0,19.88,3.92,9.47,78.383,squat_21_frame_00045.jpg
1,good_form,squat_21,123.36134999933448,115.99942876612172,119.6803893827281,7.361921233212755,126.90131485983945,121.55347699209355,124.2273959259665,5.347837867745895,174.99875589003065,175.24820239353164,175.12347914178116,155.59160960000753,157.2132816172789,156.40244560864323,0.14371499358484344,161.72099701895007,22.582320047362686,-0.056317031383514404,-0.050822556018829346,-0.053569793701171875,0.0,0.01840376853942871,-0.030113622546195984,-0.0058549270033836365,1.6039755312708825,1.727041722680979,0.12977592647075653,0.0008510947227478027,0.003190457820892334,0.004643380641937256,0.00039255619049072266,-0.00036966800689697266,-0.46851205825805664,0.06656122207641602,-0.32734817266464233,-0.06492704153060913,-0.32415771484375,0.038066983222961426,-0.00042554736137390137,-0.038066983222961426,0.00042554736137390137,0.1008683443069458,0.0558914840221405,-0.10729067027568817,0.05124810338020325,0.06583189964294434,0.2897427976131439,-0.0639440268278122,0.29013535380363464,0.08246457576751709,0.34821465611457825,-0.07717704772949219,0.349860280752182,0.7586474120616913,16.76,12.24,20.0,19.95,5.58,9.6,84.12,squat_21_frame_00050.jpg
1,good_form,squat_21,83.6555840920206,81.28398186373975,82.46978297788019,2.3716022282808495,88.68127203897058,87.99588082357313,88.33857643127186,0.6853912153974449,176.2165519729772,175.7411419956826,175.9788469843299,159.84583648709344,156.58596845896275,158.2159024730281,0.22599643030024658,19.978969516601985,10.852032511858974,-0.0024274587631225586,-0.002689659595489502,-0.0025585591793060303,0.0,0.023280024528503418,-0.03336136043071747,-0.005040667951107025,1.6629998874060685,1.594791680387888,0.12427566945552826,0.0024070143699645996,3.2573938369750977e-05,0.0021448135375976562,0.0037264227867126465,0.002185128629207611,-0.46433398127555847,0.06298761814832687,-0.343494713306427,-0.06569726020097733,-0.34346213936805725,0.040344856679439545,0.0012035071849822998,-0.040344856679439545,-0.0012035071849822998,0.09732364863157272,0.0036309659481048584,-0.10934843868017197,0.0014861524105072021,0.06123795360326767,0.23715153336524963,-0.06303771585226059,0.24087795615196228,0.0740436241030693,0.3008923828601837,-0.0759870782494545,0.299500435590744,0.7052119374275208,25.0,14.11,20.0,19.92,9.17,9.76,97.958,squat_21_frame_00055.jpg
1,good_form,squat_21,47.561006747206,60.92892545830144,54.24496610275372,13.367918711095442,52.70606976463496,66.49250229683172,59.59928603073334,13.786432532196756,176.59600753828997,174.5551830700211,175.5755953041555,161.063635930044,159.09185426779882,160.0777450989214,1.060385342034755,19.020515547264512,10.481271766976027,0.03557831048965454,0.024015605449676514,0.029796957969665527,1.0,0.022687077522277832,-0.03406146168708801,-0.00568719208240509,1.6389065004085992,1.6707515394262213,0.12434270977973938,0.000861048698425293,0.00345650315284729,0.01242375373840332,0.00535893440246582,-0.002418629825115204,-0.4652668833732605,0.05837177485227585,-0.33461809158325195,-0.07082290202379227,-0.33807459473609924,0.038663141429424286,-0.0004305243492126465,-0.038663141429424286,0.0004305243492126465,0.09156759828329086,-0.03600883483886719,-0.11222011595964432,-0.023585081100463867,0.05637248605489731,0.1988821029663086,-0.06797022372484207,0.20424103736877441,0.06888052076101303,0.2670019865036011,-0.0781586542725563,0.26258373260498047,0.6695079207420349,25.0,9.99,20.0,19.65,10.0,9.57,94.202,squat_21_frame_00060.jpg
1,good_form,squat_21,33.026960935102835,43.793085743354986,38.410023339228914,10.766124808252151,39.3681679601479,50.634054096322814,45.00111102823536,11.265886136174913,176.1978099750912,175.14391753784872,175.67086375646994,163.86568195126884,156.35482038040442,160.11025116583664,0.47713131067058484,8.68535007058944,7.748526413159382,0.06785386800765991,0.04926574230194092,0.058559805154800415,1.0,0.03352588415145874,-0.03487050533294678,-0.0006723105907440186,1.6845416864290297,1.6196948686651802,0.12823650240898132,0.007346689701080322,0.0012041032314300537,0.011241436004638672,0.0037924647331237793,-0.0012007877230644226,-0.4647490680217743,0.06268959492444992,-0.3337409496307373,-0.06823817640542984,-0.33253684639930725,0.04041691869497299,0.003673344850540161,-0.04041691869497299,-0.003673344850540161,0.10400804132223129,-0.06418052315711975,-0.11201337724924088,-0.05293908715248108,0.06261663883924484,0.16772952675819397,-0.06561986356973648,0.17152199149131775,0.07048215717077255,0.2425207793712616,-0.0771428719162941,0.22593435645103455,0.636271059513092,25.0,10.96,20.0,19.84,10.0,9.14,94.949,squat_21_frame_00065.jpg
1,good_form,squat_21,23.824971338134493,31.23044344754156,27.527707392838025,7.405472109407068,28.953294210643463,38.89460693192083,33.92395057128215,9.94131272127737,175.46245131545646,175.31905804120518,175.39075467833084,159.80790241026318,153.5734219573571,156.69066218381016,0.014974191769173105,10.756555477622735,8.655599789524084,0.09967994689941406,0.07763129472732544,0.08865562081336975,1.0,0.027690380811691284,-0.03775221109390259,-0.005030915141105652,1.7239047744096072,1.677470762622476,0.12738466262817383,0.006982922554016113,0.0014180541038513184,0.01506572961807251,0.012447655200958252,-0.00031363964080810547,-0.4615083932876587,0.06692865490913391,-0.338045209646225,-0.06710498034954071,-0.33662715554237366,0.03995060920715332,0.0034914612770080566,-0.03995060920715332,-0.0034914612770080566,0.10584527254104614,-0.096188485622406,-0.1137554794549942,-0.0811227560043335,0.06524693965911865,0.14265912771224976,-0.062137722969055176,0.155106782913208,0.07815489172935486,0.2120589017868042,-0.07600326836109161,0.2103387713432312,0.6166151762008667,25.0,12.22,20.0,20.0,10.0,9.16,96.378,squat_21_frame_00070.jpg
1,good_form,squat_21,20.840737548038465,27.12679301440964,23.983765281224052,6.286055466371174,27.620907368389197,35.16971168036394,31.395309524376568,7.548804311974742,175.93594357758553,175.84580785566786,175.89087571662668,156.4910956339867,152.9445106179724,154.71780312597957,0.04135199712910406,11.869843968499433,9.484418238725118,0.11378544569015503,0.08769649267196655,0.10074096918106079,1.0,0.02978414297103882,-0.03508827090263367,-0.0026520639657974243,1.7380153802168483,1.6120463712414723,0.1277681589126587,0.002645730972290039,0.0019442737102508545,0.023443222045898438,0.0071451663970947266,0.0010417550802230835,-0.46027305722236633,0.06433635950088501,-0.3423056900501251,-0.06483186781406403,-0.344249963760376,0.040062934160232544,0.0013228654861450195,-0.040062934160232544,-0.0013228654861450195,0.11022612452507019,-0.11246258020401001,-0.11183863878250122,-0.08901935815811157,0.06427577137947083,0.12789398431777954,-0.06349238753318787,0.13503915071487427,0.08044198155403137,0.19975411891937256,-0.07675036787986755,0.1849725842475891,0.5953122079372406,25.0,12.64,20.0,19.99,10.0,9.54,97.17,squat_21_frame_00075.jpg
1,good_form,squat_21,17.56404972678301,18.46962887063606,18.016839298709534,0.9055791438530498,23.91017344114195,26.306490402971825,25.108331922056887,2.396316961829875,175.68285543060347,176.32119004830614,176.0020227394548,158.1330457297186,158.26472701224864,158.19888637098362,0.33661451406174414,9.773199020313706,6.567117906696941,0.13127237558364868,0.1210777759552002,0.12617507576942444,1.0,0.032590121030807495,-0.037150055170059204,-0.0022799670696258545,1.7159389535530207,1.6253058008034333,0.1275961995124817,0.0044686198234558105,0.001989006996154785,0.005725979804992676,0.002777099609375,0.0041796863079071045,-0.4677641987800598,0.06609177589416504,-0.3533303737640381,-0.06192837655544281,-0.35531938076019287,0.03938290476799011,0.0022343099117279053,-0.03938290476799011,-0.0022343099117279053,0.10978099703788757,-0.12903806567192078,-0.10916800796985626,-0.1233120858669281,0.06561186909675598,0.10596618056297302,-0.06198433041572571,0.10874328017234802,0.07719087600708008,0.16437837481498718,-0.07201795279979706,0.16433361172676086,0.5765074789524078,25.0,14.66,20.0,19.89,10.0,9.35,98.902,squat_21_frame_00080.jpg
1,good_form,squat_21,18.760718680512543,19.160717234015102,18.960717957263824,0.3999985535025594,25.216111392290347,27.484786064402876,26.350448728346613,2.268674672112528,175.39088761604074,176.9727253305961,176.18180647331843,154.7867163972494,157.13823902579583,155.9624777115226,0.7554441014064934,10.009049696322728,7.143037017452546,0.12466853857040405,0.11714422702789307,0.12090638279914856,1.0,0.030416280031204224,-0.03335963189601898,-0.0014716759324073792,1.7102085778099174,1.6139843778615874,0.12678192555904388,0.003341495990753174,0.011563032865524292,0.0041828155517578125,0.0017740130424499512,0.0021732598543167114,-0.46218234300613403,0.06639356911182404,-0.34914326667785645,-0.05703364312648773,-0.36070629954338074,0.03823630511760712,0.001670747995376587,-0.03823630511760712,-0.001670747995376587,0.10964210331439972,-0.12299779057502747,-0.10718314349651337,-0.11881497502326965,0.06495453417301178,0.10589942336082458,-0.061827391386032104,0.10767343640327454,0.0792258232831955,0.16247567534446716,-0.07382351160049438,0.1664896309375763,0.5698557794094086,25.0,14.85,20.0,19.75,10.0,8.51,98.108,squat_21_frame_00085.jpg
1,good_form,squat_21,16.434767005329135,18.380796310055544,17.40778165769234,1.9460293047264088,22.786735073166284,26.31519653121498,24.550965802190632,3.528461458048696,175.8006696493177,176.5926099447606,176.19663979703915,156.74048435007708,158.5663658254401,157.6534250877586,0.4488470873792963,11.00293540468679,6.190583328549094,0.13596266508102417,0.12252122163772583,0.129241943359375,1.0,0.031223773956298828,-0.03565619885921478,-0.0022162124514579773,1.7131224896375274,1.6049474009192968,0.1263192892074585,0.005150318145751953,0.00386849045753479,0.008291125297546387,0.00039887428283691406,0.0029598772525787354,-0.4663935601711273,0.06486517190933228,-0.35581305623054504,-0.05932056903839111,-0.35194456577301025,0.03868791460990906,0.0025751590728759766,-0.03868791460990906,-0.0025751590728759766,0.10785022377967834,-0.1333875060081482,-0.10855190455913544,-0.1250963807106018,0.0637056827545166,0.10404777526855469,-0.0626136064529419,0.1044466495513916,0.07662644982337952,0.16129881143569946,-0.07289570569992065,0.16213542222976685,0.5708402097225189,25.0,14.27,20.0,19.85,10.0,9.1,98.219,squat_21_frame_00090.jpg
1,good_form,squat_21,17.142741477600485,18.894172597438825,18.018457037519653,1.7514311198383403,23.75396680983342,26.118191588710584,24.936079199272,2.3642247788771655,175.4736774705918,176.28283401855307,175.87825574457244,159.93224871479225,154.3561184411473,157.14418357796978,0.46145068473353973,9.745780633478832,7.197614602959667,0.13105785846710205,0.1186286211013794,0.12484323978424072,1.0,0.037332355976104736,-0.0319945365190506,0.002668909728527069,1.7328095189267745,1.640546844280667,0.12446177005767822,0.006732940673828125,0.0020334720611572266,0.005696296691894531,0.005127072334289551,0.004411578178405762,-0.4599118232727051,0.06616246700286865,-0.3459576666355133,-0.06060613691806793,-0.3439241945743561,0.038635581731796265,0.0033664703369140625,-0.038635581731796265,-0.0033664703369140625,0.10907641053199768,-0.127691388130188,-0.10659386217594147,-0.12199509143829346,0.06298890709877014,0.10679453611373901,-0.06147286295890808,0.11192160844802856,0.07174405455589294,0.1624714732170105,-0.07459932565689087,0.16189879179000854,0.5718334317207336,25.0,14.34,20.0,19.85,10.0,9.12,98.313,squat_21_frame_00095.jpg
1,good_form,squat_21,19.116508556722298,19.438578733587992,19.277543645155145,0.3220701768656937,25.092292733423754,26.249228841541647,25.6707607874827,1.1569361081178933,175.26208412216693,176.64904705221105,175.95556558718897,161.29786596671832,158.0368525043459,159.6673592355321,0.6877879654540608,11.820624990476311,7.111991842691461,0.12442660331726074,0.11234980821609497,0.11838820576667786,1.0,0.0343874990940094,-0.03109624981880188,0.0016456246376037598,1.6693252435223975,1.621843985202385,0.12765046954154968,0.00505298376083374,0.007329076528549194,0.007023811340332031,0.007666945457458496,0.004583686590194702,-0.45715510845184326,0.06745399534702301,-0.34185025095939636,-0.059158340096473694,-0.34917932748794556,0.0390329509973526,0.00252649188041687,-0.0390329509973526,-0.00252649188041687,0.11031492054462433,-0.12190011143684387,-0.102776899933815,-0.11487630009651184,0.0664791613817215,0.11018148064613342,-0.061171308159828186,0.11784842610359192,0.07592742145061493,0.17744752764701843,-0.07168065011501312,0.16808632016181946,0.5750035345554352,25.0,14.88,20.0,19.77,10.0,8.76,98.412,squat_21_frame_00100.jpg
